Date,x_01,x_02,x_03,y_01
3/19/2013,-0.704584707,-0.359480233,-0.730082862,-0.021364923
3/20/2013,-0.655640982,-0.343322345,-0.576724122,-0.033197342
3/21/2013,-0.768726207,-0.259648246,-0.460182786,-0.034997833
3/22/2013,-0.445112698,-0.259612707,-0.496725079,-0.022582054
3/25/2013,-0.683206899,-0.258192813,-0.587459686,-0.03163787
3/26/2013,-0.648935348,-0.221022048,-0.439096779,-0.021944608
3/27/2013,-0.475306665,-0.227890439,-0.534919187,-0.025993856
3/28/2013,-0.390703904,-0.16360005,-0.477859837,-0.014685602
4/1/2013,-0.262480846,-0.19424044,-0.544514368,-0.023228058
4/2/2013,-0.338521813,-0.068785928,-0.355370646,-0.008469881
4/3/2013,-0.326529158,-0.008881546,-0.156775132,-0.014974908
4/4/2013,-0.686741855,-0.007324627,-0.037852179,-0.01320497
4/5/2013,-0.257125784,-0.217225743,-0.471663645,-0.039326551
4/8/2013,-0.26145535,-0.116651685,-0.212983779,-0.023802172
4/9/2013,-0.127090839,-0.197722391,-0.512348535,-0.027443586
4/10/2013,-0.152421986,-0.12446429,-0.31241131,-0.019576072
4/11/2013,-0.366756241,-0.005396212,-0.003460147,-0.013168299
4/12/2013,-0.525530793,-0.038441501,-0.109554888,-0.023295241
4/15/2013,-0.115055646,-0.111889373,-0.143927186,-0.025753329
4/16/2013,-1.629251439,-0.01163368,0.163682718,-0.022766315
4/17/2013,-1.406289863,0.010908798,0.175250589,-0.021394255
4/18/2013,-1.294041459,-0.029652314,0.013991708,-0.019414189
4/19/2013,-1.162994555,-0.052060598,0.013645328,-0.015892834
4/22/2013,-1.137140972,-0.015384493,0.02401213,-0.019688875
4/23/2013,-1.030739097,-0.009014123,-0.082181214,-0.01775655
4/24/2013,-0.936242395,-0.053159115,-0.013775397,-0.024194815
4/25/2013,-0.949347008,0.020605643,0.108017504,-0.007896854
4/26/2013,-0.744613299,-0.126113776,0.025772936,-0.011476961
4/29/2013,-0.739537775,-0.102890571,-0.030709197,-0.013735754
4/30/2013,-0.824841235,-0.075226727,0.081721585,-0.013938863
5/1/2013,-0.732115896,-0.178691121,-0.080531434,-0.019187641
5/2/2013,-0.760123185,-0.338734096,-0.372467077,-0.047531854
5/3/2013,-0.763645533,-0.231490211,-0.20320435,-0.024827509
5/6/2013,-0.581172627,-0.218779001,-0.166848394,-0.024779863
5/7/2013,-0.825525631,-0.200277454,-0.055999277,-0.011955504
5/8/2013,-0.82399462,-0.257840678,-0.105524422,-0.017065205
5/9/2013,-1.143801894,-0.455293258,-0.4810597,-0.016639487
5/10/2013,-1.286686162,-0.37708665,-0.392598584,-0.028036367
5/13/2013,-1.009908177,-0.472658815,-0.499479738,-0.0182234
5/14/2013,2.023096639,0.538086484,0.700291989,-0.014171919
5/15/2013,1.722315581,0.613017972,1.037635619,-0.006698655
5/16/2013,1.589534901,0.138952262,0.066464804,-0.065465875
5/17/2013,1.356791909,0.10898131,0.209554703,-0.022787951
5/20/2013,0.993804415,0.128792743,0.428529253,-0.019491546
5/21/2013,0.834919526,-0.137178877,-0.055640333,-0.047103476
5/22/2013,-0.108503951,-0.050323201,0.185499447,-0.032288044
5/23/2013,0.388553189,-0.083604607,0.124027161,-0.032342939
5/24/2013,0.421812577,-0.450122331,-0.39461875,-0.108550556
5/28/2013,-0.471206055,-0.110619118,-0.052725734,-0.072046045
5/29/2013,0.327584383,-0.021123092,-0.10483734,-0.031398909
5/30/2013,-0.021063886,-0.308032973,-0.604485764,-0.060548497
5/31/2013,-0.348090685,-0.311452766,-0.279471388,-0.026509774
6/3/2013,-0.148110926,-0.382184291,-0.527172594,-0.047248794
6/4/2013,-0.899945992,-0.311549945,-0.201386994,-0.037169783
6/5/2013,-0.277417595,-0.184831755,-0.407219441,-0.041392149
6/6/2013,0.544792681,-0.41160422,-0.705765922,-0.052895447
6/7/2013,-0.205984841,-0.425684022,-0.693120257,-0.069904948
6/10/2013,-1.247912198,-0.318942257,-0.655327584,-0.040548002
6/11/2013,-0.194720998,-0.434068864,-0.929798614,-0.053954914
6/12/2013,0.948674912,0.989397168,1.509564532,-0.004526444
6/13/2013,1.706166634,1.015994315,1.12598664,-0.054718438
6/14/2013,1.436299368,0.654031902,0.740434899,-0.047949324
6/17/2013,1.206031308,0.647312117,0.870185889,-0.04386874
6/18/2013,1.01548171,0.255256894,0.226902263,-0.111186245
6/19/2013,-0.899762204,0.085930199,0.017505718,-0.105780884
6/20/2013,0.728383795,0.029337613,-0.362879195,-0.105625804
6/21/2013,-0.493790954,0.115963416,-0.097490211,-0.066784562
6/24/2013,0.288274458,0.195782395,0.007951807,-0.034593668
6/25/2013,0.985167418,0.364649044,0.170548535,-0.001333324
6/26/2013,0.871008154,0.616759043,0.562127797,-0.001384114
6/27/2013,0.491398086,0.408476176,0.010911939,-0.243954653
6/28/2013,0.206323875,0.264774682,0.039646567,-0.053487476
7/1/2013,0.109565413,0.349826958,-0.109210404,-0.061287992
7/2/2013,-0.179123282,0.146044358,-0.34003437,-0.08911307
7/3/2013,-0.512894038,-0.721774837,-1.472498994,-0.130072407
7/5/2013,-0.351188315,0.441370525,0.4454597,-0.018575886
7/8/2013,0.176905104,0.332847137,0.169783131,-0.062000896
7/9/2013,-0.156916025,-0.11863589,-0.57126673,-0.077524968
7/10/2013,0.421808357,0.661892188,0.384229564,-0.032088892
7/11/2013,-1.828494358,-0.273309624,-0.812742798,-0.136575497
7/12/2013,-1.815819005,-0.097934806,-0.489869585,-0.047540587
7/15/2013,-1.62732062,-0.275545225,-0.763599799,-0.033553677
7/16/2013,-1.593513411,-0.16945855,-0.451174543,-0.030133417
7/17/2013,-1.407708148,-0.392459947,-0.844138787,-0.06293554
7/18/2013,-1.911856509,-0.029502095,-0.313624992,-0.088852914
7/19/2013,-1.678704716,0.025394694,-0.396770864,-0.065333657
7/22/2013,-1.738557412,-0.143891434,-0.561846786,-0.063813787
7/23/2013,-2.227048148,-0.355927318,-0.831756371,-0.092982365
7/24/2013,-2.328836976,-0.203930964,-0.514597615,-0.079268443
7/25/2013,-1.818810613,-0.02006617,-0.342536171,0.093807701
7/26/2013,-1.650720065,-0.020440696,-0.6490008,-0.057551708
7/29/2013,-1.69121471,0.026017666,-0.630390315,-0.054125124
7/30/2013,-1.763762354,0.141216125,-0.473274646,0.00905469
7/31/2013,-1.639100072,-0.547231283,-1.036019091,-0.084261289
8/1/2013,-1.568325799,0.436858751,0.066466808,0.001793635
8/2/2013,-1.599721383,-0.030297585,-0.496079804,-0.056351036
8/5/2013,-1.877994214,0.059620162,-0.540631083,-0.043997989
8/6/2013,-1.913717411,0.185584632,-0.248102313,-0.043027771
8/7/2013,-1.576009721,0.149358487,-0.306848629,-0.047618124
8/8/2013,0.043881374,0.525362296,1.055500531,-0.028148862
8/9/2013,-0.022112099,0.383085805,0.699995278,-0.033413696
8/12/2013,-0.055971892,0.009016271,0.168079249,-0.07596035
8/13/2013,-0.094943958,0.287907478,0.40082101,-0.032236021
8/14/2013,-0.572362314,0.014909862,-0.044533803,-0.055253334
8/15/2013,-0.3523556,-0.105385582,-0.215346707,-0.046928034
8/16/2013,-0.700528063,-0.290474248,-0.347790672,-0.056908455
8/19/2013,-0.719813885,0.295800351,0.323931212,-0.00066398
8/20/2013,-0.463595828,0.023353705,-0.151690957,-0.0498416
8/21/2013,-0.576612176,-0.032242649,-0.249436962,-0.079093926
8/22/2013,-0.391637866,0.42505377,0.592999103,-0.009528005
8/23/2013,-0.338285648,0.283806819,0.267129573,-0.005704748
8/26/2013,-0.375590005,0.355560785,0.493205152,-0.052626573
8/27/2013,-0.143466573,-0.038950919,-0.210164458,-0.055645458
8/28/2013,-0.136428875,0.285619433,0.37158859,-0.034273423
8/29/2013,-0.112934214,0.198839792,0.089370933,-0.03263036
8/30/2013,-0.024217463,-0.297196772,-0.316837883,-0.069538444
9/3/2013,-0.411524587,-0.184162481,-0.246633484,-0.072758115
9/4/2013,-0.731574638,-0.283534061,-0.641664736,-0.106520094
9/5/2013,-0.489675826,0.246533556,0.10485913,0.016724345
9/6/2013,-1.094744258,-0.756380947,-1.650665756,0.003321182
9/9/2013,-1.090641162,-1.068478476,-2.239888484,-0.083754583
9/10/2013,-1.001616668,-0.722624496,-1.844071356,-0.014217823
9/11/2013,-0.850608704,-0.832351021,-1.747892722,-0.039780817
9/12/2013,-0.821206131,-0.631591454,-1.584336721,-0.04586503
9/13/2013,-0.490283025,-0.270848475,-1.340575326,0.017134254
9/16/2013,-0.751274252,-0.469753667,-1.237079703,-0.014648908
9/17/2013,-0.335000198,0.337570444,-0.057844792,0.024124694
9/18/2013,0.245691246,-0.280773289,-0.72471679,-0.040610585
9/19/2013,-0.342627099,-0.223002409,-0.614749494,-0.029229908
9/20/2013,-0.673632889,0.021902123,-0.341890788,-0.0267982
9/23/2013,-0.523846521,0.143813352,-0.095024136,-0.047598597
9/24/2013,-0.55378832,0.131940498,-0.2936854,-0.03086746
9/25/2013,-0.495622654,-0.047313169,-0.521740961,-0.052489876
9/26/2013,-0.635370718,0.161123947,-0.161757408,-0.032508083
9/27/2013,-0.732887842,0.024704846,-0.254009059,-0.034330787
9/30/2013,-0.392691667,-0.104106317,-0.121958201,-0.051785747
10/1/2013,-0.570954786,-0.022299575,-0.116949572,-0.020666408
10/2/2013,-0.419029993,0.160097322,0.043256191,-0.046597091
10/3/2013,-0.427986167,0.063719704,-0.115558028,-0.052114893
10/4/2013,-2.241800217,-0.393934689,-0.672119608,-0.052728307
10/7/2013,-2.155795336,-0.438460583,-0.733531192,-0.072834489
10/8/2013,-2.003447438,-0.366771207,-0.876933602,-0.033571754
10/9/2013,-1.678982383,-0.389964481,-0.929063448,-0.037910591
10/10/2013,-1.68769408,-0.345810339,-0.842653167,-0.021067146
10/11/2013,-1.647162406,-0.269360845,-0.757485867,-0.041595515
10/14/2013,-1.257814945,-0.360807074,-0.969859061,-0.048468945
10/15/2013,-1.273645917,-0.037076734,-0.485706063,-0.027627006
10/16/2013,-0.836040105,0.208905395,-0.324696255,-0.009711246
10/17/2013,-0.883928915,-0.01905559,-0.690621787,-0.03703721
10/18/2013,-0.908291911,-0.006410162,-0.853876303,-0.04273361
10/21/2013,-0.934896639,0.209906781,-0.192576414,-0.020569981
10/22/2013,-0.906409367,-0.006905381,-0.368487297,-0.045324674
10/23/2013,-0.722115518,-0.106683126,-0.664016573,-0.042712455
10/24/2013,-0.944357001,0.0062776,-0.395433213,-0.018107813
10/25/2013,-0.851789712,-0.046530452,-0.552701626,-0.037464827
10/28/2013,-0.791684548,-0.111686693,-0.509211974,-0.036772919
10/29/2013,-0.581745491,-0.087445921,-0.517276212,-0.038581607
10/30/2013,-0.571053672,-0.085445296,-0.551990262,-0.022429805
10/31/2013,-0.91734187,-0.196097802,-0.770954636,-0.040072066
11/1/2013,-0.83769767,0.165862328,0.37526738,-0.02978987
11/4/2013,-0.815541841,-0.063110435,-0.110619759,-0.035842422
11/5/2013,-0.610455662,0.152161158,0.19096333,-0.018451295
11/6/2013,-0.387204166,0.099644188,0.28815016,-0.020431861
11/7/2013,-1.216076353,-0.237371039,-0.54929169,-0.056208193
11/8/2013,-0.50977061,-0.027581887,0.053184819,-0.032088083
11/11/2013,-0.483911778,-0.034091514,0.031804266,-0.043972683
11/12/2013,-0.662057419,0.211687199,0.337650601,-0.007766082
11/13/2013,-0.122010481,0.214548747,0.415734626,-0.005722106
11/14/2013,-0.24055755,0.13589177,0.207124343,-0.028839252
11/15/2013,-0.051331766,0.198457742,0.375074113,-0.027973848
11/18/2013,-0.100993008,-0.078788288,-0.005341161,-0.041201649
11/19/2013,-0.054618458,-0.182780249,-0.284223932,-0.007735979
11/20/2013,-0.000110321,0.050614342,0.012558559,-0.019845998
11/21/2013,0.32664229,0.011125152,0.036427144,-0.020295323
11/22/2013,0.373194007,-0.077776481,-0.051985954,-0.033066471
11/25/2013,0.291901143,0.048308936,0.013994362,-0.01789627
11/26/2013,0.253522103,-0.151464097,-0.239157004,-0.026715648
11/27/2013,0.279287157,-0.037105507,-0.004286862,-0.024342306
11/29/2013,0.412591468,-0.328626285,-0.327208709,-0.05640441
12/2/2013,-0.275208926,0.103962227,0.240802083,-0.026369939
12/3/2013,-0.177411961,0.050531841,-0.090838506,-0.044715299
12/4/2013,0.055915344,0.160024196,0.098573223,-0.042039459
12/5/2013,0.265139431,0.241844357,0.168693605,-0.049857432
12/6/2013,0.31569741,0.277238919,0.025591378,-0.024195421
12/9/2013,0.240681445,0.393962029,0.22845927,-0.024472713
12/10/2013,0.143384936,-0.05885286,-0.277545825,-0.053665355
12/11/2013,-0.038651464,-0.055139286,-0.176705324,-0.061695896
12/12/2013,-0.004978666,0.060375208,0.041287029,-0.042845731
12/13/2013,0.358392556,0.124552517,-0.229294501,-0.02852217
12/16/2013,0.029985777,0.199755761,-0.108267833,-0.003209919
12/17/2013,0.231289554,0.026395395,-0.489020371,-0.017356662
12/18/2013,0.332075739,-0.058941251,-0.441519609,-0.103018842
12/19/2013,0.478383662,0.143798216,-0.057730467,-0.051040118
12/20/2013,0.306161857,-0.128360271,-0.556909908,-0.069277941
12/23/2013,0.209651722,-0.328608987,-0.621273889,-0.069300597
12/24/2013,0.208681277,-0.075011444,-0.393723458,-0.044262763
12/26/2013,0.121576885,-0.09460917,-0.244523514,-0.007471393
12/27/2013,0.237336608,0.028769912,-0.167122748,-0.022941338
12/30/2013,0.258425071,-0.092416891,-0.381581376,-0.058137883
12/31/2013,-0.633460244,-0.819505827,-1.295265398,-0.036187735
1/2/2014,-0.523631138,-0.857720002,-1.22176962,-0.034462372
1/3/2014,-0.342156994,-0.529216137,-0.946439851,-0.027499538
1/6/2014,-0.255125689,-0.212802073,-0.754182462,-0.03152989
1/7/2014,-0.319715051,-0.503205338,-1.12603071,-0.088496499
1/8/2014,-0.217882155,-0.516287744,-0.844446594,-0.045753027
1/9/2014,-0.140627205,0.051719519,-0.317931697,0.00442646
1/10/2014,-0.32851316,-0.077151361,-0.405819298,-0.000240725
1/13/2014,-0.300053912,-0.479479665,-0.935722696,-0.06763344
1/14/2014,-0.131697264,-0.33606419,-0.763856454,-0.061863471
1/15/2014,-0.202668586,-0.216165507,-0.501984495,-0.028648536
1/16/2014,-0.200271305,-0.219477896,-0.579682508,0.008332131
1/17/2014,-0.176007216,-0.299963218,-0.607163614,-0.033477382
1/21/2014,-0.353447183,-0.458066301,-0.755813627,-0.066044739
1/22/2014,-0.386830161,-0.064628347,-0.218234648,0.003381992
1/23/2014,-0.829592657,-0.053912845,-0.138862131,-0.031471847
1/24/2014,-0.377206937,-0.342392966,-0.408188504,-0.038502244
1/27/2014,-0.178810109,-0.234527178,-0.155799013,-0.017800735
1/28/2014,-0.46258671,-0.011735032,0.112177595,-0.0162957
1/29/2014,-0.097499324,-0.314931797,-0.303195042,-0.03795531
1/30/2014,-1.672057252,-0.137851927,-0.386877484,-0.004214256
1/31/2014,-1.369873466,-0.034649801,-0.095901593,6.06E-05
2/3/2014,-1.200637774,-0.233888465,-0.571902917,-0.046676043
2/4/2014,-0.986861229,-0.242209042,-0.696147469,-0.040478418
2/5/2014,-0.645679024,-0.143330493,-0.519785073,-0.054066451
2/6/2014,-0.570848352,0.14120376,-0.200243821,0.000606134
2/7/2014,-0.580490868,-0.087554779,-0.524989112,-0.03864632
2/10/2014,-0.413821595,-0.264644518,-0.606151712,-0.06742478
2/11/2014,-0.566179671,-0.352294785,-0.752513867,-0.064040785
2/12/2014,-0.685488059,-0.052123266,-0.243499613,-0.020155789
2/13/2014,-0.585642415,-0.243522698,-0.595625724,-0.028872517
2/14/2014,-0.372568145,-0.070011977,-0.384405981,-0.02490951
2/18/2014,-0.446204931,-0.270966341,-0.632104249,-0.058981507
2/19/2014,-0.550994863,-0.347701609,-0.691827368,-0.054582838
2/20/2014,-0.296592599,-0.269411264,-0.509360705,-0.006665158
2/21/2014,-0.219477353,-0.317587234,-0.656540042,-0.043963594
2/24/2014,-0.076234306,-0.127128854,-0.310799483,-0.020043797
2/25/2014,-0.156751421,-0.182001527,-0.422302963,-0.023677774
2/26/2014,-0.153725742,-0.172423691,-0.357953861,-0.046891587
2/27/2014,-0.121367342,-0.204718829,-0.581035423,-0.044613011
2/28/2014,-0.350369271,0.203877274,0.021665603,-0.020504877
3/3/2014,-0.147363036,-0.11233924,-0.52033698,-0.052253783
3/4/2014,-0.167914195,-0.093880172,-0.358592558,-0.036777235
3/5/2014,-0.255848464,-0.247414045,-0.433823081,-0.052140503
3/6/2014,-0.404851118,-0.307612071,-0.745142322,-0.075850751
3/7/2014,-0.204783767,-0.179467126,-0.516566938,-0.031038496
3/10/2014,-0.057641315,-0.21105272,-0.744778768,-0.036219658
3/11/2014,-0.23899698,-0.063319078,-0.53945846,-0.03025742
3/12/2014,-0.132725921,0.146651683,-0.304278031,-0.010087262
3/13/2014,-0.370890926,0.006580461,-0.667147516,-0.037833892
3/14/2014,-0.117314103,-0.260453975,-0.945978802,-0.054587153
3/17/2014,-0.05279061,-0.084315885,-0.580418678,-0.016758163
3/18/2014,-0.029889339,-0.575955224,-1.264286818,-0.114889181
3/19/2014,-0.510046149,-0.491270812,-1.141961483,-0.06269423
3/20/2014,-0.045075903,-0.170720322,-0.626395805,-0.036564141
3/21/2014,-0.068822533,-0.387423087,-0.947773461,-0.059450782
3/24/2014,-0.097503351,-0.423461997,-1.018398649,-0.021163206
3/25/2014,-0.075950141,-0.307681113,-0.837595063,-0.021698484
3/26/2014,-0.240255604,-0.287117377,-0.832434995,-0.046361116
3/27/2014,-0.035439749,-0.566067969,-1.147163482,-0.041002644
3/28/2014,-0.924154618,-0.461016295,-0.890604828,-0.012567298
3/31/2014,-0.912543742,-0.492972517,-1.009951184,-0.026120704
4/1/2014,-1.032994395,-0.54996905,-0.992272185,-0.058864767
4/2/2014,-0.843859983,-0.39513444,-0.700969581,-0.0354175
4/3/2014,-0.731414339,-0.173595271,-0.457951167,0.003026524
4/4/2014,-0.87938315,-0.200398296,-0.398363395,-0.018043635
4/7/2014,-0.78999725,-0.246994149,-0.523496794,-0.033083033
4/8/2014,-0.67934525,-0.247560706,-0.61957725,-0.00102286
4/9/2014,-0.118118536,0.035677466,-0.360269563,-0.011358671
4/10/2014,-0.850112305,-0.256743874,-0.608785589,-0.008344754
4/11/2014,-0.404269046,-0.425373082,-0.740583866,-0.051573906
4/14/2014,-0.410693418,-0.336445695,-0.569761599,-0.040457249
4/15/2014,-0.381777257,-0.294133873,-0.610594804,-0.049100556
4/16/2014,-0.368643781,-0.467277561,-0.848824529,-0.058181671
4/17/2014,-0.240763225,-0.341777733,-0.66709812,-0.022875155
4/21/2014,-0.250553332,-0.288172978,-0.610105774,-0.042281797
4/22/2014,-0.328780581,-0.169016593,-0.458038341,-0.020328907
4/23/2014,-0.11286414,-0.289667554,-0.646389653,-0.042995509
4/24/2014,-0.387590584,-0.285258538,-0.610278704,-0.021820109
4/25/2014,-0.286426413,-0.373086916,-0.843466615,-0.029001149
4/28/2014,-0.396672808,-0.809909938,-1.366261127,-0.047602769
4/29/2014,-0.444212519,-0.573034058,-0.887298845,0.004054884
4/30/2014,-0.454529571,-0.5352436,-0.77293166,-0.032788999
5/1/2014,-0.387224087,-0.65680638,-0.886106321,-0.057091416
5/2/2014,-0.543912671,-0.658992237,-0.947518998,-0.029217466
5/5/2014,-0.24958894,-0.560856482,-0.627820735,-0.033334912
5/6/2014,-0.357999256,-0.476473724,-0.526656628,-0.004971725
5/7/2014,-0.260064104,-0.494199221,-0.657907255,-0.02041624
5/8/2014,-0.379134316,-0.589820942,-0.797168186,-0.049322182
5/9/2014,-0.235009493,-0.567436612,-0.809645726,-0.053657443
5/12/2014,-0.219533878,-0.306869156,-0.600325768,-0.013895653
5/13/2014,-0.079999228,-0.12073603,-0.127290603,-0.006268276
5/14/2014,-0.079466854,-0.303860516,-0.347658518,-0.025617653
5/15/2014,0.036681487,-0.369651584,-0.547994581,-0.043337757
5/16/2014,0.096240477,-0.315252372,-0.481119906,-0.023523856
5/19/2014,0.170217555,-0.141205365,-0.222552181,-0.014330386
5/20/2014,0.158263648,-0.270023092,-0.454847286,-0.040705287
5/21/2014,0.124528055,-0.401864943,-0.566958314,-0.047760495
5/22/2014,0.143169043,-0.360730716,-0.439444689,-0.026422464
5/23/2014,0.265848111,-0.331388509,-0.431010182,-0.034131827
5/27/2014,-1.020889244,0.16845989,0.173136626,-0.02400251
5/28/2014,-0.976508817,-0.158638353,-0.373025024,-0.056238495
5/29/2014,-0.87005025,-0.029337992,-0.243045101,-0.045070102
5/30/2014,-0.890556238,-0.337525118,-0.616201342,-0.06366535
6/2/2014,-0.893946361,-0.352821883,-0.691545331,-0.049309577
6/3/2014,-0.795324599,-0.16950057,-0.421020568,-0.04709875
6/4/2014,-0.645660932,-0.100447258,-0.281439,-0.024095181
6/5/2014,-0.45195321,-0.260890328,-0.432384519,-0.080803399
6/6/2014,-0.54029186,-0.303576407,-0.55725473,-0.066133708
6/9/2014,-0.462174801,-0.408027302,-0.714153983,-0.059509655
6/10/2014,-0.641485706,-0.256529657,-0.565241328,-0.036401031
6/11/2014,-0.483562883,-0.118697149,-0.344136408,-0.035308468
6/12/2014,-0.535884792,-0.406317953,-0.650550566,-0.078993026
6/13/2014,-0.470102261,-0.322864518,-0.507550206,-0.062685021
6/16/2014,-0.49771653,-0.529192091,-0.886595811,-0.067112754
6/17/2014,-0.528886811,-0.147923891,-0.397150475,-0.043863017
6/18/2014,-0.299896906,-0.184820608,-0.448156024,-0.028486844
6/19/2014,-0.454984151,-0.268593627,-0.50903129,-0.048283366
6/20/2014,-0.30302294,-0.147577844,-0.519282086,-0.049092495
6/23/2014,-0.407047465,-0.081837708,-0.37016334,-0.044762155
6/24/2014,0.495763612,-0.022351254,-0.156674533,-0.020254617
6/25/2014,0.534316843,-0.041848176,-0.293489567,-0.024891973
6/26/2014,0.401333833,-0.11097191,-0.397979712,-0.077678449
6/27/2014,0.385565404,-0.087190691,-0.260436586,0.032132735
6/30/2014,0.281668544,-0.2761841,-0.51526604,-0.048259353
7/1/2014,0.220418889,-0.26489971,-0.539947037,-0.066106955
7/2/2014,0.361395746,-0.210431608,-0.502950824,-0.06192611
7/3/2014,0.319745882,-0.045089029,-0.324790759,-0.063368488
7/7/2014,0.084532881,-0.014604098,-0.140663308,-0.02940379
7/8/2014,-0.215569862,-0.031228814,-0.136370844,-0.028365676
7/9/2014,-0.613094246,0.011672042,-0.182055439,-0.018108201
7/10/2014,-0.208894304,-0.040521656,-0.169080082,-0.050492135
7/11/2014,-0.211556327,-0.193244457,-0.446854908,-0.062663894
7/14/2014,-0.585713076,-0.126513911,-0.316516582,-0.074010235
7/15/2014,-0.456187984,-0.093886906,-0.339519801,-0.048240057
7/16/2014,-0.634469567,0.119049071,-0.134887906,-0.017779878
7/17/2014,-0.730228004,-0.064769767,-0.22358072,-0.071094111
7/18/2014,-0.642234112,-0.135608291,-0.289840639,-0.068842922
7/21/2014,-0.294399279,0.00413825,-0.221183048,-0.024259698
7/22/2014,-0.352140401,-0.110242942,-0.407456682,-0.030559943
7/23/2014,-0.023593689,-0.278305437,-0.542360744,-0.065440867
7/24/2014,0.223617485,-0.088854396,-0.069523349,-0.043241433
7/25/2014,0.167603845,-0.18260031,-0.327835813,-0.053630847
7/28/2014,0.056707094,-0.10014717,-0.164119441,-0.036031019
7/29/2014,-0.097551718,-0.422787685,-0.65278441,-0.075466021
7/30/2014,-0.719748481,-0.234564958,-0.305240958,-0.01431154
7/31/2014,-0.412541045,0.014615921,-0.064362289,0.03540498
8/1/2014,0.342134876,-0.011299395,-0.268087572,-0.032748501
8/4/2014,0.480228675,-0.113442104,-0.30928126,-0.040569255
8/5/2014,-0.21597545,-0.182983275,-0.336393547,-0.020033618
8/6/2014,0.236897455,-0.023697171,-0.189528049,-0.017730624
8/7/2014,-0.120218255,-0.132263094,-0.300761806,-0.050230306
8/8/2014,0.422782867,-0.129616589,-0.38520096,-0.033148942
8/11/2014,0.281334041,-0.072491099,-0.310912679,-0.019603481
8/12/2014,0.526652647,0.093938975,-0.143246153,-0.005264409
8/13/2014,0.365646955,-0.009568011,-0.242757845,-0.027578704
8/14/2014,0.213735083,0.022576821,-0.115026378,-0.019623477
8/15/2014,0.290585184,-0.160758528,-0.504561951,-0.051973573
8/18/2014,0.302579608,-0.142546964,-0.390498314,-0.041925572
8/19/2014,0.118450465,-0.189293313,-0.416880764,-0.072658759
8/20/2014,0.782874656,0.094669101,0.319207538,-0.047288306
8/21/2014,0.532919111,-0.001398644,0.116705085,-0.066536973
8/22/2014,0.525834157,-0.00265839,0.074507721,-0.064354156
8/25/2014,0.477268346,0.055671532,-0.052579931,-0.030517539
8/26/2014,0.523370731,0.053399668,0.088035393,-0.03363301
8/27/2014,0.450150215,0.12243495,0.01767708,-0.038113646
8/28/2014,0.464354369,0.041220733,0.037091649,-0.025064086
8/29/2014,0.093556458,-0.090920436,-0.22610126,-0.071792163
9/2/2014,0.173330439,0.022624136,0.001704435,-0.03588164
9/3/2014,-0.077797317,-0.060125439,-0.151535937,-0.05661443
9/4/2014,-0.229833656,0.002266346,-0.111065587,-0.013570139
9/5/2014,0.13616895,-0.05219137,-0.050218469,-0.0769127
9/8/2014,-0.122562624,-0.195564377,-0.245333158,-0.080972255
9/9/2014,-0.452016696,-0.25922958,-0.275395987,-0.06037775
9/10/2014,-0.258743298,-0.186654067,-0.12070091,-0.048775508
9/11/2014,-0.29789876,-0.34257833,-0.431954434,-0.08256495
9/12/2014,-0.316026891,-0.178439333,-0.193085926,-0.032987837
9/15/2014,-0.432792327,-0.140768186,-0.306170675,-0.026511073
9/16/2014,-0.22932376,-0.246065112,-0.290678902,-0.063613832
9/17/2014,-0.183306406,-0.281075986,-0.3728138,-0.066811746
9/18/2014,1.166295633,-0.72725735,-1.373319996,-0.043121554
9/19/2014,0.85686443,-0.729779706,-1.292364511,-0.017436278
9/22/2014,0.4064389,-0.685364425,-0.995551577,-0.033700185
9/23/2014,0.162754798,-0.7283376,-1.137108594,-0.065170765
9/24/2014,-0.15357535,-0.526944952,-0.84008287,-0.023072302
9/25/2014,-0.320762936,-0.663023053,-0.943993189,-0.087762418
9/26/2014,-0.232472694,-0.523796101,-0.900897274,-0.046924795
9/29/2014,0.725682401,-0.526554987,-0.978933553,-0.0449932
9/30/2014,0.329665529,-0.24344475,-0.459085925,0.000865049
10/1/2014,0.016398708,-0.469435451,-0.785727173,-0.050610634
10/2/2014,0.537438806,-0.511520684,-0.780804597,-0.076448921
10/3/2014,0.269370809,-0.351037937,-0.651813648,-0.032066383
10/6/2014,-0.237480423,-0.209802513,-0.408250605,-0.007681963
10/7/2014,-0.518384126,-0.138158586,-0.534858609,0.031066738
10/8/2014,-0.339263692,-0.342761647,-0.557898941,-0.037347274
10/9/2014,-0.967489989,-0.258828779,-0.521339687,-0.018138402
10/10/2014,-0.408290458,-0.195062763,-0.626460867,-0.039189625
10/13/2014,-0.859738518,0.07645624,-0.313713735,0.036612735
10/14/2014,-1.331517679,0.212114598,-0.106594402,0.041197683
10/15/2014,-0.386557276,-0.300154374,-0.816284503,-0.076520851
10/16/2014,-0.762166968,-0.061846347,-0.077897554,-0.051300815
10/17/2014,-1.699891817,0.052598731,-0.036578198,-0.013032087
10/20/2014,-0.748092081,-0.142840193,-0.214512639,-0.024492886
10/21/2014,-1.319916482,-0.202225617,-0.285851791,-0.059382046
10/22/2014,-1.23988333,-0.281341033,-0.487125469,-0.063703049
10/23/2014,-1.243473279,-0.209395616,-0.431548057,-0.047280182
10/24/2014,-1.153959348,-0.127091051,-0.245301357,-0.031653216
10/27/2014,-1.011654499,-0.234005448,-0.479801634,-0.036241014
